roi_id,s2_id_gee,class,HI,TI
ROI_1287,20200723T094039_20200723T094453_T34UEA,cloudy,0.404961854219437,0.878379519927095
ROI_1299,20180428T104021_20180428T105012_T31SCV,almost-clear,0.020378455519676,0.930636384240155
ROI_1299,20191015T104029_20191015T105109_T31SCV,mid-cloudy,0.683441460132599,0.870321105693187
ROI_1299,20200222T103939_20200222T104314_T31SCV,low-cloudy,0.060483187437058,0.617283402215057
ROI_1299,20200616T104031_20200616T104821_T31SCV,cloudy,0.143250703811646,0.500173006040941
ROI_1299,20200716T104031_20200716T104820_T31SCV,cloud-free,0.036141365766525,1
ROI_1337,20200418T173859_20200418T174311_T13UGQ,mid-cloudy,0.051470205187798,0.92664744278426
ROI_1337,20200506T174911_20200506T175505_T14ULV,cloud-free,0.002546004485339,0.49956706344224
ROI_1337,20200605T174911_20200605T175953_T13UGQ,almost-clear,0.012780017219484,0.947953019720016
ROI_1337,20200705T174911_20200705T175951_T13UGQ,cloudy,0.022118549793959,0.5337675951454
ROI_1337,20200727T173909_20200727T174220_T13UGQ,low-cloudy,0.025151029229164,0.958767156494582
ROI_1354,20190222T080939_20190222T083131_T35JKJ,cloud-free,0.044283702969551,1
ROI_1354,20190306T075801_20190306T082553_T35JKJ,almost-clear,0.214239597320557,0.681826583733912
ROI_1354,20190410T075619_20190410T082613_T35JKJ,low-cloudy,0.555024862289429,0.796187243899389
ROI_1354,20200103T081331_20200103T082058_T35JKJ,mid-cloudy,0.280438125133514,0.832924677865635
ROI_1354,20200628T075611_20200628T082104_T35JKJ,cloudy,0.940883636474609,0.53977230148132
ROI_1404,20190122T012711_20190122T013229_T52KGU,almost-clear,0.029051454737783,0.936214377996147
ROI_1404,20190315T011719_20190315T012138_T52KGU,mid-cloudy,0.914763391017914,0.624978024468859
ROI_1404,20191016T011731_20191016T011728_T52KGU,cloudy,0.951355755329132,0.487418193640934
ROI_1404,20200129T011719_20200129T012017_T52KGU,low-cloudy,0.052579507231712,0.700599637776322
ROI_1404,20200715T012721_20200715T013228_T52KGU,cloud-free,0.038686998188496,1
ROI_1419,20190531T172909_20190531T174434_T13RDN,low-cloudy,0.064905188977718,0.869744001053498
ROI_1419,20191210T174729_20191210T174724_T13RDN,cloudy,0.144969165325165,0.920944651014328
ROI_1419,20200208T174459_20200208T175257_T13RDN,cloud-free,0.03340307995677,0.499978634043904
ROI_1419,20200331T172901_20200331T173723_T13RDN,mid-cloudy,0.246782347559929,0.78169049082239
ROI_1419,20200612T173911_20200612T175552_T13RDN,almost-clear,0.018008563667536,0.917821387389374
ROI_1420,20181213T175731_20181213T175729_T12RWS,cloud-free,0.030643731355667,1
ROI_1420,20190412T174911_20190412T175958_T12RWS,cloudy,0.679042756557465,0.61368246968168
ROI_1420,20190417T174919_20190417T175825_T12RWS,low-cloudy,0.013398740440607,0.947725265749039
ROI_1420,20190721T174911_20190721T175654_T12RWS,mid-cloudy,0.035241104662418,0.9257263955894
ROI_1420,20190914T174939_20190914T175521_T12RWS,almost-clear,0.054114900529385,0.587740553662281
ROI_1631,20191006T192251_20191006T192500_T10UCE,mid-cloudy,0.990573585033417,0.432075680988924
ROI_1631,20200129T192639_20200129T192635_T10UCE,cloud-free,0.025938769802451,0.499449413474006
ROI_1631,20200302T193319_20200302T193645_T09UYV,cloudy,0.576655924320221,0.276238306424111
ROI_1631,20200501T192859_20200501T193021_T09UYV,low-cloudy,0.192838177084923,0.850958224660706
ROI_1631,20200521T192909_20200521T193904_T10UCE,almost-clear,0.066840767860413,0.921277598997291
ROI_1711,20190507T051651_20190507T053058_T43QFD,cloud-free,0.044544983655214,1
ROI_1711,20190626T051701_20190626T053103_T43QFD,almost-clear,0.077033191919327,0.8928801893817
ROI_1711,20191004T051651_20191004T052839_T43QFD,low-cloudy,0.089404188096523,0.947701297735234
ROI_1711,20191223T052221_20191223T053019_T43QFD,cloudy,0.598061561584473,0.666112581998634
ROI_1711,20200720T051701_20200720T052357_T43QFD,mid-cloudy,0.021287772804499,0.868509922848323
ROI_1953,20190831T030549_20190831T030720_T50TNP,low-cloudy,0.248099282383919,0.792726677059695
ROI_1953,20200227T030659_20200227T031200_T50TNP,cloud-free,0.048007559031248,0.499961459678429
ROI_1953,20200603T025549_20200603T030230_T50TNP,almost-clear,0.016421314328909,0.946056581767154
ROI_1953,20200626T030549_20200626T031152_T50TNP,mid-cloudy,0.268098831176758,0.793719790160047
ROI_1953,20200713T025549_20200713T025639_T50TNP,cloudy,0.59815114736557,0.460657982970863
ROI_2044,20181219T063251_20181219T063301_T41RKM,cloud-free,0.035919133573771,0.499919839985342
ROI_2044,20190220T063911_20190220T065010_T41RKM,mid-cloudy,0.066474847495556,0.914327758043826
ROI_2044,20191104T063031_20191104T063919_T41RKM,almost-clear,0.03826405107975,0.905657279638406
ROI_2044,20191217T064301_20191217T064642_T41RKM,low-cloudy,0.393767923116684,0.792929096131788
ROI_2044,20200212T063001_20200212T062956_T41RKM,cloudy,0.148494526743889,0.325427600822792
ROI_2902,20180708T101031_20180708T101803_T32TPP,low-cloudy,0.034683175384998,0.954041051767929
ROI_2902,20190603T101031_20190603T101642_T32TPP,cloud-free,0.02046650275588,1
ROI_2902,20191031T101141_20191031T101411_T32TPP,cloudy,0.350075989961624,0.329095759930361
ROI_2902,20191130T101401_20191130T101406_T32TPP,almost-clear,0.04470943287015,0.936449355640435
ROI_2902,20200528T101031_20200528T101845_T32TPP,mid-cloudy,0.941165387630463,0.810385084866343
ROI_3385,20190226T175309_20190226T175432_T15WVM,cloud-free,0.081293776631355,1
ROI_3385,20190427T174919_20190427T174932_T15WVM,almost-clear,0.659502685070038,0.454192548704866
ROI_3385,20190614T175921_20190614T180020_T15WVM,mid-cloudy,0.273184359073639,0.479444943967302
ROI_3385,20190729T175919_20190729T175920_T15WVM,low-cloudy,0.421908527612686,0.595182995229693
ROI_3385,20191012T180301_20191012T180301_T15WVM,cloudy,0.941515564918518,0.444703118426207
ROI_3846,20191210T083331_20191210T085733_T34JCN,low-cloudy,0.290323376655579,0.672840088628313
ROI_3846,20200126T082221_20200126T084008_T34JCN,almost-clear,0.070538349449635,0.895171119278981
ROI_3846,20200420T081559_20200420T083826_T34JCN,mid-cloudy,0.297623842954636,0.676059818907067
ROI_3846,20200520T081609_20200520T084813_T34JCN,cloud-free,0.048131976276636,0.49958242622991
ROI_3846,20200707T082611_20200707T085335_T34JCN,cloudy,0.976381361484528,0.456636861225104
ROI_3848,20190401T081601_20190401T084643_T34JCL,almost-clear,0.052708730101585,0.332506836958822
ROI_3848,20190620T081611_20190620T084053_T34JCL,low-cloudy,0.811125338077545,0.588151962519998
ROI_3848,20190908T081601_20190908T084150_T34JCL,cloud-free,0.042150646448135,0.499951916325247
ROI_3848,20191023T082009_20191023T084249_T34JCL,mid-cloudy,0.172598153352737,0.91051785910513
ROI_3848,20200301T081749_20200301T084456_T34JCL,cloudy,0.338551640510559,0.636340433381441
ROI_4813,20190106T064249_20190106T064608_T40QFH,mid-cloudy,0.236646950244904,0.913939049087885
ROI_4813,20190506T063639_20190506T064416_T40QFH,cloud-free,0.122366227209568,1
ROI_4813,20191102T064029_20191102T064855_T40QFH,low-cloudy,0.070190697908402,0.900561507592823
ROI_4813,20191217T064301_20191217T064642_T40QFH,cloudy,0.105752713978291,0.905032095086295
ROI_4813,20200301T063809_20200301T065312_T40QFH,almost-clear,0.042202770709992,0.900811505361018
ROI_4879,20190304T080829_20190304T083641_T35JKL,low-cloudy,0.885806620121002,0.592751106920539
ROI_4879,20190324T080609_20190324T083610_T35JKL,mid-cloudy,0.988346993923187,0.762997840215494
ROI_4879,20200217T080959_20200217T083227_T35JKL,almost-clear,0.71082729101181,0.797248172709132
ROI_4879,20200318T080639_20200318T083357_T35JKL,cloudy,0.279833674430847,0.607886420628226
ROI_4879,20200522T080611_20200522T082903_T35JKL,cloud-free,0.024789663031697,1
ROI_6349,20190117T175659_20190117T180106_T12RWS,cloudy,0.995764017105103,0.575614900618873
ROI_6349,20190704T175921_20190704T181238_T12RWS,low-cloudy,0.614256978034973,0.778146461746676
ROI_6349,20190810T174911_20190810T180109_T12RWS,mid-cloudy,0.833232343196869,0.646670430478941
ROI_6349,20190902T175911_20190902T181208_T12RWS,almost-clear,0.009704479947686,0.691427584630442
ROI_6349,20200429T175921_20200429T181536_T12RWS,cloud-free,0.009255595505238,0.332898232396051
ROI_6785,20181226T141039_20181226T142041_T19FEF,mid-cloudy,0.982978999614716,0.296395289640152
ROI_6785,20190107T140051_20190107T141259_T19FEF,cloudy,0.758132815361023,0.562753976369266
ROI_6785,20190206T140051_20190206T141301_T19FEF,cloud-free,0.027864383533597,0.499997329654869
ROI_6785,20190308T140051_20190308T140449_T19FEF,almost-clear,0.42668628692627,0.655641897005094
ROI_6785,20190321T141041_20190321T142021_T19FEF,low-cloudy,0.688940227031708,0.900373340146269
ROI_6787,20190107T140051_20190107T141259_T19FFG,cloud-free,0.027055040001869,1
ROI_6787,20190425T141059_20190425T142251_T19FFG,almost-clear,0.988962948322296,0.420088804986182
ROI_6787,20191221T141039_20191221T142051_T19FFG,mid-cloudy,0.970746874809265,0.669047304005633
ROI_6787,20200110T141039_20200110T142050_T19FFG,cloudy,0.986934423446655,0.39907224964487
ROI_6787,20200506T140049_20200506T140503_T19FFG,low-cloudy,0.956323623657227,0.502270684232863
ROI_6970,20190109T174711_20190109T174713_T14UND,cloud-free,0.017980938777328,1
ROI_6970,20190723T173909_20190723T174342_T14UND,almost-clear,0.152995318174362,1
ROI_6970,20190728T173911_20190728T174400_T14UND,mid-cloudy,0.621632754802704,0.731815656222896
ROI_6970,20200408T173859_20200408T174547_T14UND,low-cloudy,0.993398785591126,0.884038891131173
ROI_6970,20200722T173911_20200722T174226_T14UND,cloudy,0.059015933424234,0.679009115639483
ROI_7038,20190111T082311_20190111T083838_T34HCK,cloud-free,0.041199412196875,1
ROI_7038,20190928T081721_20190928T084347_T34HCK,mid-cloudy,0.706966698169708,0.624878887174135
ROI_7038,20191023T082009_20191023T084249_T34HCK,cloudy,0.15553580224514,0.37769344779943
ROI_7038,20191107T082141_20191107T083138_T34HCK,low-cloudy,0.397694736719131,0.864202338746843
ROI_7038,20200126T082221_20200126T084008_T34HCK,almost-clear,0.260599285364151,0.560211992118595
ROI_7047,20181222T082341_20181222T083220_T34JEL,cloud-free,0.035674188286066,1
ROI_7047,20190220T081951_20190220T083946_T34JEL,cloudy,0.985302925109863,0.329473986894623
ROI_7047,20190620T081611_20190620T084053_T34JEL,almost-clear,0.974485516548157,0.39599387519067
ROI_7047,20200215T082021_20200215T084629_T34JEL,mid-cloudy,0.512178599834442,0.581005545925091
ROI_7047,20200415T081601_20200415T084001_T34JEL,low-cloudy,0.956235229969025,0.65896195947846
ROI_7277,20190117T075249_20190117T080836_T36NXF,cloud-free,0.04603299126029,1
ROI_7277,20190606T074619_20190606T080526_T36NXF,cloudy,0.981891691684723,0.832381293739838
ROI_7277,20190805T074619_20190805T080429_T36NXF,mid-cloudy,0.0459363758564,0.901951509395522
ROI_7277,20190929T074711_20190929T080834_T36NXF,almost-clear,0.046565223485231,0.616486381745196
ROI_7277,20191019T074931_20191019T080150_T36NXF,low-cloudy,0.092533081769943,0.825367940550627
ROI_7934,20190208T110221_20190208T110853_T29PMR,low-cloudy,0.320893228054047,0.651395400594963
ROI_7934,20190723T105629_20190723T110938_T29PMR,mid-cloudy,0.030530268326402,0.928071893743561
ROI_7934,20190827T105621_20190827T111514_T29PMR,cloudy,0.068188928067684,0.921437890769184
ROI_7934,20191026T110141_20191026T111550_T29PMR,almost-clear,0.025692978873849,0.496044929902165
ROI_7934,20200119T110259_20200119T111420_T29PMR,cloud-free,0.028265662491322,1
ROI_8458,20180402T110619_20180402T111437_T30STG,low-cloudy,0.061330046504736,0.777123328475656
ROI_8458,20180407T110621_20180407T111423_T29SQB,mid-cloudy,0.110853970050812,0.873871537253076
ROI_8458,20200302T110849_20200302T111641_T30STG,cloudy,0.045344177633524,0.887964194837996
ROI_8458,20200620T110619_20200620T111013_T29SQB,cloud-free,0.006883754394948,1
ROI_8458,20200625T110631_20200625T111446_T29SQB,almost-clear,0.033713530749083,0.851900475800829
ROI_8496,20191024T111049_20191024T111955_T30SUG,low-cloudy,0.075232960283756,0.897567089850018
ROI_8496,20191118T111341_20191118T111444_T30SUG,almost-clear,0.101932570338249,0.861391432491449
ROI_8496,20191123T111259_20191123T111438_T30SUG,mid-cloudy,0.210426524281502,0.626247762594285
ROI_8496,20191223T111359_20191223T111437_T30SUG,cloudy,0.15147902071476,0.564226306225287
ROI_8496,20200221T110959_20200221T111742_T30SUG,cloud-free,0.038399808108807,1
ROI_8497,20181009T110939_20181009T111854_T30SUG,low-cloudy,0.193734303116798,0.8854835826045
ROI_8497,20181016T110029_20181016T110523_T30SUG,mid-cloudy,0.125368654727936,0.894237214644657
ROI_8497,20190407T110629_20190407T111151_T30SUG,cloudy,0.071990750730038,0.605827474167468
ROI_8497,20190409T105621_20190409T111014_T30SUG,almost-clear,0.132398694753647,0.891275554626068
ROI_8497,20200521T110619_20200521T111355_T30SUG,cloud-free,0.006852135062218,1
ROI_8649,20180724T103021_20180724T103551_T32TLS,cloudy,0.039094313979149,0.914913190844277
ROI_8649,20190719T103031_20190719T103715_T32TLS,almost-clear,0.041187815368176,0.950605636235168
ROI_8649,20190818T103031_20190818T103539_T32TLS,cloud-free,0.040654439479113,0.499125702204029
ROI_8649,20200613T103031_20200613T103701_T32TLS,low-cloudy,0.080123990774155,0.904297586178671
ROI_8649,20200713T103031_20200713T103703_T32TLS,mid-cloudy,0.011677996255457,0.921558513228083
ROI_8835,20180507T102019_20180507T102648_T32TMM,low-cloudy,0.076330780982971,0.920324939972245
ROI_8835,20180706T102019_20180706T102724_T32TMM,mid-cloudy,0.051156718283892,0.924059686100597
ROI_8835,20190402T102029_20190402T102026_T32TMM,cloudy,0.966945946216583,0.617104640680215
ROI_8835,20190825T102031_20190825T102430_T32TMM,almost-clear,0.119875565171242,0.92097603438965
ROI_8835,20200521T102031_20200521T102644_T32TMM,cloud-free,0.031135657802224,1
ROI_8854,20180719T103019_20180719T103020_T32TMR,almost-clear,0.021143278107047,0.935406871216591
ROI_8854,20190912T103019_20190912T103804_T32TMR,cloud-free,0.027479680255056,0.499910290277757
ROI_8854,20191111T103159_20191111T103522_T32TMR,cloudy,0.262824833393097,0.437200151075562
ROI_8854,20200620T102031_20200620T102641_T32TMR,low-cloudy,0.166775166988373,0.698701769186286
ROI_8854,20200708T102559_20200708T103435_T32TMR,mid-cloudy,0.034322049468756,0.913210891531412
ROI_8855,20180219T103049_20180219T103542_T32TMQ,low-cloudy,0.102226413786411,0.678410899537737
ROI_8855,20180818T103019_20180818T103724_T32TMQ,mid-cloudy,0.015140765346587,0.879051806819502
ROI_8855,20190714T103029_20190714T103635_T32TMQ,cloudy,0.010180876590312,0.855359054002766
ROI_8855,20200409T102559_20200409T103126_T32TMQ,cloud-free,0.021362002938986,1
ROI_8855,20200720T102031_20200720T102636_T32TMQ,almost-clear,0.033821977674961,0.909583912705201
ROI_8971,20180109T101401_20180109T101536_T33UWV,cloudy,0.921985447406769,0.30562483157207
ROI_8971,20190918T100031_20190918T100026_T33UWV,mid-cloudy,0.082752667367458,0.651740455581893
ROI_8971,20191205T101309_20191205T101308_T33UWV,cloud-free,0.102745704352856,0.499994277692155
ROI_8971,20200311T100029_20200311T100520_T33UWV,almost-clear,0.249573424458504,0.850824881628756
ROI_8971,20200515T100031_20200515T100032_T33UWV,low-cloudy,0.066363245248795,0.903760064609602
ROI_9429,20190316T043701_20190316T043657_T47VMD,cloud-free,0.040610082447529,1
ROI_9429,20190503T044709_20190503T044949_T47VMD,low-cloudy,0.074259832501412,0.936648339035248
ROI_9429,20190515T043701_20190515T043704_T47VMD,cloudy,0.580703675746918,0.753427296895878
ROI_9429,20190530T043709_20190530T043745_T47VMD,almost-clear,0.031186731532216,0.936437013564387
ROI_9429,20190612T044709_20190612T044707_T47VMD,mid-cloudy,0.028134850785136,0.915239804518151
ROI_0001,20190212T142031_20190212T143214_T19FDF,low-cloudy,0.995259940624237,0.676893051791763
ROI_0001,20190304T142031_20190304T142654_T19FDF,almost-clear,0.345707595348358,0.479429838496434
ROI_0001,20190316T141049_20190316T142437_T19FDF,mid-cloudy,0.817444860935211,0.657569790028887
ROI_0001,20190525T141059_20190525T142053_T19FDF,cloudy,0.890147566795349,0.433999967877444
ROI_0001,20200308T141731_20200308T143551_T19FDF,cloud-free,0.037148471921682,1
ROI_0010,20190125T112341_20190125T112624_T28QFG,almost-clear,0.214346155524254,0.47352441185716
ROI_0010,20190724T112121_20190724T113118_T28QFG,low-cloudy,0.983931005001068,0.623437513236028
ROI_0010,20190813T112121_20190813T113228_T28QFG,mid-cloudy,0.979591369628906,0.609166353869269
ROI_0010,20190907T112119_20190907T112853_T28QFG,cloud-free,0.051790166646242,1
ROI_0010,20190922T112111_20190922T113547_T28QFG,cloudy,0.031526811420918,0.524555078539573
ROI_0011,20190130T103251_20190130T104108_T31REP,cloudy,0.99310827255249,0.463697820605756
ROI_0011,20190306T103019_20190306T103540_T31REP,cloud-free,0.056567631661892,0.333307130842519
ROI_0011,20190318T102021_20190318T102646_T31REP,mid-cloudy,0.948059022426605,0.705790290969811
ROI_0011,20190517T102031_20190517T102508_T31REP,almost-clear,0.498144030570984,0.526760689315229
ROI_0011,20190830T102029_20190830T102552_T31REP,low-cloudy,0.140342131257057,0.606886256817713
ROI_0032,20190315T032531_20190315T033351_T49TFH,cloudy,0.959348082542419,0.376322192532314
ROI_0032,20190330T032539_20190330T033305_T49TFH,low-cloudy,0.033893410116434,0.946560779995102
ROI_0032,20190713T032541_20190713T033534_T49TFH,mid-cloudy,0.07499473541975,0.931939218007492
ROI_0032,20190817T032539_20190817T033403_T49TFH,almost-clear,0.080242469906807,0.940464941145227
ROI_0032,20191110T032951_20191110T033139_T49TFH,cloud-free,0.039619084447622,1
ROI_0044,20190327T100029_20190327T101005_T32QMM,low-cloudy,0.947575151920319,0.676729305565183
ROI_0044,20190526T100039_20190526T100712_T32QMM,mid-cloudy,0.328986018896103,0.625958508229274
ROI_0044,20190908T100031_20190908T100836_T32QMM,cloudy,0.874926388263702,0.401194002052263
ROI_0044,20200106T100401_20200106T100404_T32QMM,cloud-free,0.104836650192738,1
ROI_0044,20200321T100029_20200321T100458_T32QMM,almost-clear,0.037823513150215,0.940650020953171
ROI_0064,20181217T015619_20181217T020219_T51JVH,mid-cloudy,0.077170751988888,0.878302755381538
ROI_0064,20190317T015619_20190317T020354_T51JVH,cloudy,0.982718706130981,0.502627356280335
ROI_0064,20190615T015629_20190615T020446_T51JVH,almost-clear,0.176215708255768,0.55677063740621
ROI_0064,20190622T014709_20190622T015123_T51JVH,cloud-free,0.023811180144549,1
ROI_0064,20191102T015619_20191102T020403_T51JVH,low-cloudy,0.166574582457542,0.690930977729055
ROI_0065,20190101T142749_20190101T143756_T19HCA,cloud-free,0.042167004197836,1
ROI_0065,20190116T142751_20190116T143701_T19HCA,low-cloudy,0.247646316885948,0.592681524964213
ROI_0065,20190404T143759_20190404T144906_T19HCA,almost-clear,0.062881536781788,0.879810992649576
ROI_0065,20200129T143659_20200129T144449_T19HCA,cloudy,0.027042046189308,0.920311683789708
ROI_0065,20200410T142731_20200410T143742_T19HCA,mid-cloudy,0.10043953359127,0.665725603204117
ROI_0069,20190516T151709_20190516T152114_T18LTM,low-cloudy,0.133761569857597,0.51824996607856
ROI_0069,20190913T151709_20190913T152341_T18LTM,cloudy,0.11866857111454,0.654707468222607
ROI_0069,20200225T151701_20200225T152133_T18LTM,almost-clear,0.040387578308582,0.88435248846559
ROI_0069,20200510T151659_20200510T152614_T18LTM,cloud-free,0.033206071704626,1
ROI_0069,20200624T151711_20200624T151850_T18LTM,mid-cloudy,0.112073473632336,0.463268211971752
ROI_0079,20190120T203751_20190120T203749_T08VMM,cloud-free,0.160951748490334,0.451630245864934
ROI_0079,20190624T202849_20190624T203750_T08VMM,mid-cloudy,0.095319442451,0.649325791625284
ROI_0079,20190706T201851_20190706T202346_T08VMM,almost-clear,0.116219289600849,0.907442317703178
ROI_0079,20200630T201851_20200630T202618_T08VMM,low-cloudy,0.137455940246582,0.698740987880511
ROI_0079,20200725T201849_20200725T202524_T08VMM,cloudy,0.134677365422249,0.568872911737182
ROI_0085,20190623T182921_20190623T183717_T11TPJ,mid-cloudy,0.109386347234249,0.908473674459305
ROI_0085,20190822T182921_20190822T183216_T11TPJ,low-cloudy,0.059882123023272,0.936614718082036
ROI_0085,20190911T182921_20190911T183249_T11TPJ,cloudy,0.155045002698898,0.864338847441869
ROI_0085,20200602T182919_20200602T183556_T11TPJ,cloud-free,0.064604945480824,1
ROI_0085,20200707T182921_20200707T183250_T11TPJ,almost-clear,0.068355858325958,0.927076070547425
ROI_0106,20190509T152649_20190509T152958_T18LTN,cloud-free,0.074160344898701,1
ROI_0106,20191220T152631_20191220T153056_T18LTN,mid-cloudy,0.055688291788101,0.69167551835663
ROI_0106,20200304T152639_20200304T153356_T18LTN,almost-clear,0.139007166028023,0.900479488914979
ROI_0106,20200612T152639_20200612T153318_T18LTN,low-cloudy,0.073745414614678,0.64882496255224
ROI_0106,20200617T152651_20200617T152645_T18LTN,cloudy,0.135588496923447,0.648002379338524
ROI_0120,20190302T045721_20190302T050545_T45TXE,cloud-free,0.038359150290489,1
ROI_0120,20190829T045701_20190829T045729_T45TXE,low-cloudy,0.834400117397308,0.798373952600451
ROI_0120,20191008T045701_20191008T050028_T45TXE,cloudy,0.922213613986969,0.60332156767397
ROI_0120,20191020T044819_20191020T044922_T45TXE,mid-cloudy,0.965269267559052,0.877621859494985
ROI_0120,20191219T045209_20191219T045214_T45TXE,almost-clear,0.032095454633236,0.473676907890821
ROI_0141,20181226T141039_20181226T142041_T19FDE,cloud-free,0.021998973563314,1
ROI_0141,20190316T141049_20190316T142437_T19FDE,low-cloudy,0.990314781665802,0.644620086984325
ROI_0141,20190420T141051_20190420T142048_T19FDE,mid-cloudy,0.719852149486542,0.667812307861499
ROI_0141,20191126T141051_20191126T142045_T19FDE,cloudy,0.941324651241303,0.472680495158359
ROI_0141,20200419T141039_20200419T142040_T19FDE,almost-clear,0.994299650192261,0.92977673736051
ROI_0153,20190405T141049_20190405T142048_T20JPM,low-cloudy,0.952346086502075,0.82214483949465
ROI_0153,20190709T141051_20190709T141051_T20JPM,mid-cloudy,0.998058140277863,0.610447900033545
ROI_0153,20191201T141039_20191201T142051_T20JPM,almost-clear,0.028874231502414,0.462656087793092
ROI_0153,20200411T140051_20200411T140833_T20JPM,cloud-free,0.010395178571344,1
ROI_0153,20200628T141049_20200628T141048_T20JPM,cloudy,0.961537957191467,0.381620305324371
ROI_0154,20190326T141049_20190326T141445_T20HNJ,low-cloudy,0.077674873173237,0.93573619128427
ROI_0154,20191113T140051_20191113T140054_T20HNJ,mid-cloudy,0.991593837738037,0.663054242835034
ROI_0154,20191231T141039_20191231T142033_T20HNJ,almost-clear,0.002622540807351,0.910597551592209
ROI_0154,20200120T140639_20200120T141746_T20HNJ,cloudy,0.593867361545563,0.711076929404125
ROI_0154,20200201T135641_20200201T140849_T20HNJ,cloud-free,0.0007935918984,0.499883543337152
ROI_0159,20190718T143751_20190718T144610_T19HBV,low-cloudy,0.086564138531685,0.715091441008821
ROI_0159,20191016T143731_20191016T144649_T18HYE,cloudy,0.388772964477539,0.574482915967394
ROI_0159,20200129T143659_20200129T144449_T18HYE,cloud-free,0.00672845588997,1
ROI_0159,20200403T143721_20200403T144642_T19HBV,almost-clear,0.976254820823669,0.629304037977312
ROI_0159,20200607T143729_20200607T144648_T19HBV,mid-cloudy,0.632173776626587,0.546538011685368
ROI_0165,20190224T145721_20190224T150622_T19LBD,low-cloudy,0.025191117078066,0.941227005389631
ROI_0165,20190331T145729_20190331T150118_T19LBD,mid-cloudy,0.166083127260208,0.900727415499
ROI_0165,20190917T145729_20190917T150535_T19LBD,cloud-free,0.026611374691129,1
ROI_0165,20191022T145731_20191022T150543_T19LBD,almost-clear,0.050782483071089,0.933189448479586
ROI_0165,20191221T145721_20191221T145719_T19LBD,cloudy,0.827630996704102,0.823236264081144
ROI_0197,20190609T175919_20190609T180009_T14VPM,cloudy,0.179413914680481,0.798965335987361
ROI_0197,20190621T174911_20190621T175233_T14VPM,low-cloudy,0.364834129810333,0.779843141906722
ROI_0197,20190714T175921_20190714T180011_T14VPM,mid-cloudy,0.152999892830849,0.826455320718738
ROI_0197,20200712T173911_20200712T174044_T14VPM,cloud-free,0.09380853176117,0.499962986479762
ROI_0197,20200720T174909_20200720T174909_T14VPM,almost-clear,0.149053111672401,0.931576335287991
ROI_0201,20190902T161901_20190902T162451_T16TGL,mid-cloudy,0.058915928006172,0.920163826488801
ROI_0201,20190922T162001_20190922T162717_T16TGL,cloud-free,0.004586266353726,1
ROI_0201,20191101T162431_20191101T162426_T17TKF,almost-clear,0.0279960334301,0.914453036444028
ROI_0201,20200320T161951_20200320T162706_T16TGL,cloudy,0.953850448131561,0.44334003521504
ROI_0201,20200402T162851_20200402T164102_T17TKF,low-cloudy,0.088717192411423,0.917539450933168
ROI_0212,20190523T053651_20190523T053645_T48XVG,low-cloudy,0.941409289836884,0.443966449644054
ROI_0212,20190812T055639_20190812T055642_T48XVG,cloud-free,0.087402798235416,0.333263083733451
ROI_0212,20190824T054641_20190824T054640_T48XVG,almost-clear,0.185267522931099,0.68007329891816
ROI_0212,20190917T052651_20190917T052645_T48XVG,cloudy,0.391438901424408,0.734641131007501
ROI_0212,20190920T053641_20190920T053750_T48XVG,mid-cloudy,0.333874106407166,0.644560171977996
ROI_0235,20190607T053649_20190607T053649_T44UNV,low-cloudy,0.042821247130632,0.927104478199614
ROI_0235,20200402T053639_20200402T053638_T44UNV,cloudy,0.979398190975189,0.309366056917833
ROI_0235,20200512T053639_20200512T054139_T44UNV,cloud-free,0.04777055606246,0.499966421646438
ROI_0235,20200601T053649_20200601T053643_T44UNV,mid-cloudy,0.124013260006905,0.809427967257771
ROI_0235,20200711T053649_20200711T053643_T44UNV,almost-clear,0.684103488922119,0.801696294918178
ROI_0243,20180516T090549_20180516T091106_T35TLJ,low-cloudy,0.050717152655125,0.938015088188884
ROI_0243,20180802T092031_20180802T092224_T35TLJ,cloudy,0.919077813625336,0.673806723412884
ROI_0243,20190524T092039_20190524T092605_T35TLJ,mid-cloudy,0.316457211971283,0.698951951398781
ROI_0243,20190728T092031_20190728T092427_T35TLJ,cloud-free,0.02185083925724,1
ROI_0243,20191001T092029_20191001T092623_T35TLJ,almost-clear,0.059387426823378,0.575424130589854
ROI_0245,20180213T110141_20180213T110143_T31UDR,cloudy,0.960931599140167,0.364980203525513
ROI_0245,20180526T105029_20180526T105635_T31UDR,cloud-free,0.016344595700502,1
ROI_0245,20180625T105029_20180625T105253_T31UDR,almost-clear,0.033732239156962,0.912770634868392
ROI_0245,20190708T105621_20190708T110438_T31UDR,low-cloudy,0.294156521558762,0.700378117309635
ROI_0245,20200614T104629_20200614T104648_T31UDR,mid-cloudy,0.081871956586838,0.909166230824779
ROI_0264,20190120T080239_20190120T082812_T35HLD,cloud-free,0.016335522755981,1
ROI_0264,20190321T075619_20190321T081839_T35HKD,low-cloudy,0.231819331645966,0.888611969481134
ROI_0264,20190410T075619_20190410T082613_T35HKD,cloudy,0.969997048377991,0.601612577977043
ROI_0264,20190719T075619_20190719T082310_T35HKD,mid-cloudy,0.291380912065506,0.644192741068832
ROI_0264,20200628T075611_20200628T082104_T35HKD,almost-clear,0.179564446210861,0.71495645882658
ROI_0268,20190129T071209_20190129T071208_T38KNV,almost-clear,0.079351551830769,0.542812609913458
